nation=north_winterfell,The Kingdom of North Winterfell,Inoffensive Centrist Democracy,Excellent,Frightening,Excellent
nation=western_appensopia,The Socialist Republic of Western Appensopia,Civil Rights Lovefest,World Benchmark,Frightening,World Benchmark
nation=edgedgie,The Republic of Edgedgie,Left-wing Utopia,Superb,Frightening,Superb
nation=last_outer_heaven,The United Socialist States of Last Outer Heaven,Left-wing Utopia,Excellent,Frightening,Superb
nation=abasinde,The Sovereign Peoples' Republic of Abasinde,Left-Leaning College State,Excellent,Powerhouse,Excellent
nation=anarhic_morrowind,The Federation of Anarhic Morrowind,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=benjamin_mark,The Second Commonwealth of Benjamin Mark,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=heiltsuk,The Republic of Heiltsuk,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=happyvalley0012,The Happy-Go-Lucky Land of HappyValley0012,Left-Leaning College State,Superb,Frightening,Excellent
nation=west_valley_college,The Students of West Valley College,Inoffensive Centrist Democracy,Good,Frightening,Excellent
nation=zintai,The Tax Free Land of Zintai,Corrupt Dictatorship,Average,Weak,Few
nation=seantonia,The Pawky Gallimaufry of Seantonia,Civil Rights Lovefest,Superb,Frightening,Superb
nation=the_anti-social_socialists,The Sweet and Snarky Community of The Anti-Social Socialists,Liberal Democratic Socialists,Excellent,Frightening,World Benchmark
nation=neu_terra,The Great Socialist Utopia of Neu Terra,Left-wing Utopia,Excellent,Frightening,Superb
nation=gnejs,The Prosaic Union of Gnejs,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=north_insomnia,The Holy Empire of North Insomnia,Democratic Socialists,Excellent,Frightening,Very Good
nation=precisely_nothing,The Void of Precisely Nothing,Anarchy,Frightening,Frightening,Excessive
nation=kowani,The Allied States of Kowani,Democratic Socialists,Average,Frightening,Good
nation=pleasures_island,The Fiefdom of Pleasures Island,Iron Fist Consumerists,Some,Frightening,Unheard Of
nation=bistrostan,The Empire of Bistrostan,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=confederate_states_utopia,The Republic of Confederate states utopia,Father Knows Best State,Some,Frightening,Outlawed
nation=zargovia,The Sultanate of Zargovia,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=newlandya,The Kingdom of Newlandya,Democratic Socialists,Average,Frightening,Below Average
nation=washington_river_city,The Democratic Republic of Washington River City,Left-wing Utopia,World Benchmark,Frightening,World Benchmark
nation=galster,The Third French Colonial Empire of Galster,Psychotic Dictatorship,Few,Frightening,Few
nation=the_portuguese_workers,The Republic of The Portuguese Workers,Scandinavian Liberal Paradise,World Benchmark,Frightening,Excellent
nation=rothaland,The Defunct Queendom of Rothaland,Libertarian Police State,Superb,Frightening,Few
nation=middle_ketalia,The Equal Tribal Confederacy of Middle Ketalia,Democratic Socialists,Excellent,All-Consuming,Good
nation=fireflower201,The Nomadic Peoples of Fireflower201,Democratic Socialists,Excellent,Strong,Excellent
nation=the_holy_empire_of_the_great_of_fire,The Empire of The Holy Empire of the Great of Fire,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=courlany,The Quantum Interference Device of Courlany,Left-wing Utopia,Excellent,Frightening,Superb
nation=zrhajan,The United Communes of Zrhajan,Left-wing Utopia,Excessive,Frightening,Superb
nation=panther,The Warrens of Panther,Scandinavian Liberal Paradise,Excellent,Frightening,Excellent
nation=mikeswill,The MikesHope Essence of Mikeswill,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=jingdood,The Republic of Jingdood,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=ravendi,The DRESS FIESTA of Ravendi,Left-Leaning College State,Superb,Frightening,Very Good
nation=pamela_and_hepatitis,The B00bs of Pamela And Hepatitis,Civil Rights Lovefest,Superb,Frightening,Excessive
nation=bumblegaria,The Balkan Paradise of Bumblegaria,Democratic Socialists,Good,Frightening,Excellent
nation=kyldellian_berben,The Third Social Alliance of Kyldellian Berben,Democratic Socialists,Average,Frightening,Excellent
nation=kawastyselir,The Confederacy of Kawastyselir,Left-wing Utopia,World Benchmark,Weak,Superb
nation=iescech,The Imperial Union of Iescech,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=aaecilia,The Imperial Socio-Cybersynacy of Aaecilia,Libertarian Police State,Superb,Frightening,Outlawed
nation=trotskya,The Workers' Democracy of Trotskya,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=reino_do_vale,The Theocracy of Reino do Vale,Inoffensive Centrist Democracy,Good,Frightening,Below Average
nation=samantha-higgs,The Haar Meest Goddelijke Staten of Samantha-Higgs,Psychotic Dictatorship,Unheard Of,Frightening,Unheard Of
nation=silentiorum,The Congressional Republic of Silentiorum,Left-wing Utopia,Superb,Frightening,Superb
nation=lancaster_of_wessex,The Most Ancient and Noble House of Lancaster of Wessex,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=dainami,The Queendom of Dainami,Democratic Socialists,Good,Imploded,Good
nation=hanaukyo,The Sakura Empire of Hanaukyo,Civil Rights Lovefest,Superb,Imploded,Superb
nation=ducky_ii,The Kingdom of Ducky II,Democratic Socialists,Average,Frightening,Very Good
nation=13_court_gaurd_squads,The Allied Imperium of 13 Court Gaurd Squads,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=arimbia,The Pink Free Land of Arimbia,Scandinavian Liberal Paradise,World Benchmark,Frightening,Very Good
nation=piloria,The Determined Land of Piloria,New York Times Democracy,Excellent,Frightening,Superb
nation=calavis,The DoGooder Intentions of Calavis,Democratic Socialists,Below Average,Frightening,Some
nation=mirchusko,The Rational Republic of Mirchusko,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=soviet_polsol,The Leninist Republic of Soviet Polsol,Democratic Socialists,Very Good,Frightening,Average
nation=linnaea,The Socialist Republic of Linnaea,Civil Rights Lovefest,World Benchmark,Frightening,Excellent
nation=lsd,The Mind Expanding Trip of LSD,New York Times Democracy,Very Good,Frightening,Excellent
nation=kunigund,The Lovely Fields of Kunigund,Civil Rights Lovefest,Superb,Frightening,Superb
nation=anthil,The Democratic Republic of Anthil,Scandinavian Liberal Paradise,Superb,Developing,Excellent
nation=murab,The Intermittent Republic of Murab,Civil Rights Lovefest,Excellent,Frightening,Excellent
nation=elvarden,The United Socialist Cities of Elvarden,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=valenverio,The Mirage Island of Valenverio,Inoffensive Centrist Democracy,Excellent,Frightening,Average
nation=liecthenbourg,The Kylarite Meme of Liecthenbourg,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=kirschberg,The Green Valleys of Kirschberg,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=loud_mimes,The Holy Republic of Loud Mimes,Inoffensive Centrist Democracy,Very Good,Powerhouse,Excellent
nation=zombiedolphins,The Republic of Zombiedolphins,Civil Rights Lovefest,Superb,Frightening,Superb
nation=the_cathunters,The Technosocial Myrmecocracy of The Cathunters,Left-wing Utopia,Excellent,Strong,Superb
nation=new_philippine_federation,The Confederal Republic of New Philippine Federation,New York Times Democracy,Very Good,Frightening,Superb
nation=alcornia,The Republic of Alcornia,Democratic Socialists,Excellent,Frightening,Below Average
nation=soviet_federative_socialists,The Alien Nation of Soviet Federative Socialists,Left-Leaning College State,Superb,Frightening,Excellent
nation=freedom_rims,The Dominion of Freedom Rims,Father Knows Best State,Average,Frightening,Outlawed
nation=sunto,The Not so much Grumpy Colony of Sunto,Left-wing Utopia,Excessive,Frightening,Superb
nation=aratlibia,The Federation of Aratlibia,Left-Leaning College State,Superb,Very Strong,Excellent
nation=korklandia,The Holy Empire of Korklandia,Democratic Socialists,Very Good,Frightening,Good
nation=kyldellian_dracoland,The Third Social Alliance of Kyldellian Dracoland,Democratic Socialists,Average,Frightening,Very Good
nation=trotterdam,The Principality of Trotterdam,Left-Leaning College State,Superb,Frightening,Excellent
nation=anza-borrego_desert_state_park,The Ecosystem of Anza-Borrego Desert State Park,Democratic Socialists,Very Good,Frightening,Very Good
nation=kitabo,The Allied Huggable Fluffies of Kitabo,Civil Rights Lovefest,Excellent,Very Strong,Superb
nation=guiness_freaks,The Children's Crusade of Guiness Freaks,Left-Leaning College State,Superb,Frightening,Good
nation=magloire,The Socialist Democracy of Magloire,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=bacopa,The Kingdom of Bacopa,Democratic Socialists,Some,Frightening,Average
nation=ayahuasca,The Entheogen Brew of Ayahuasca,Inoffensive Centrist Democracy,Average,Frightening,Very Good
nation=cameronia_excellentia,The Democratic Republic of Cameronia Excellentia,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=canterburie,The Benevolent Dictatorship of Canterburie,Inoffensive Centrist Democracy,Good,Frightening,Excellent
nation=liberalina,The Italian Republic of Liberalina,Democratic Socialists,Average,Frightening,Average
nation=brythonic_archipelago,The Empire of Brythonic Archipelago,Democratic Socialists,Below Average,Frightening,Below Average
nation=unchagah,The Parliamentary Commonwealth of Unchagah,Inoffensive Centrist Democracy,Excellent,All-Consuming,Excellent
nation=toumika,The Federal Republic of Toumika,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=new_salchara,The Holy Theocracy of New Salchara,Democratic Socialists,Some,Struggling,Average
nation=new_kamakuri,The Freethinker's Spading Union of New Kamakuri,Inoffensive Centrist Democracy,Below Average,Frightening,Very Good
nation=pelagic_spectres,The Forceful Apathy of Pelagic Spectres,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=ringerland,The Democratic Republic of Ringerland,Democratic Socialists,Good,Frightening,Good
nation=talitoa,The Pacific Republic of Talitoa,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=paffnia,The Protectorate of Paffnia,Scandinavian Liberal Paradise,Excellent,Powerhouse,Very Good
nation=keon,The Uptight Democracy of Keon,Tyranny by Majority,Few,Frightening,Excellent
nation=ludewa,The Nomadic Peoples of Ludewa,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=kombinita_socialisma_demokratio,The Popolujo of Kombinita Socialisma Demokratio,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=ionicus,The Technate of Ionicus,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=merriwhether,The Free Democratic Republic of Merriwhether,Left-wing Utopia,Excellent,Frightening,Superb
nation=magic_mushrooms,The Psychedelic Experience of Magic Mushrooms,Democratic Socialists,Excellent,Frightening,Good
nation=the_grene_knyght,The Alien Lullaby of The Grene Knyght,Left-wing Utopia,Frightening,Frightening,Superb
nation=nouveau_aquitaine,The Republic of Nouveau Aquitaine,Civil Rights Lovefest,Superb,Frightening,Superb
nation=sonnveld,The United Tribes of Sonnveld,Left-Leaning College State,Superb,Frightening,Average
nation=frigidopia,The Free Land of Frigidopia,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=the_high_times_cannabis_cup,The Marijuana of The High Times Cannabis Cup,New York Times Democracy,Very Good,Frightening,Superb
nation=almanty,The Isolated Protected Islands of Almanty,Democratic Socialists,Below Average,Frightening,Excellent
nation=bodegraven,The Not So Holy Red Blue Utopias of Bodegraven,Civil Rights Lovefest,Superb,Frightening,Excessive
nation=east_and_west_lynn,The Allied States of East and West Lynn,Left-wing Utopia,World Benchmark,Frightening,World Benchmark
nation=jahswatini,The Free Land of Jahswatini,New York Times Democracy,Excellent,Frightening,Superb
nation=titisee,The Sleepy Little Weiler of Titisee,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=basiliania,The Republic of Basiliania,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=culture_of_life,The Christian Democratic Nation of Culture of Life,Liberal Democratic Socialists,Average,Frightening,Superb
nation=chetata,The Emirate of Chetata,Scandinavian Liberal Paradise,Excellent,Frightening,Below Average
nation=jamilkhuze,The Republic of Jamilkhuze,Left-Leaning College State,Superb,Frightening,Very Good
nation=the_high_times_medical_cannabis_cup,The Marijuana of The High Times Medical Cannabis Cup,New York Times Democracy,Average,Frightening,Superb
nation=ism,The Holy Covenant of Ism,Left-Leaning College State,Superb,Frightening,Below Average
nation=kantobliv,The Santa of Kantobliv,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=whatthe,The Backend of Whatthe,Democratic Socialists,Very Good,All-Consuming,Average
nation=singapore_no2,The UD Parliamentary Republic of Singapore no2,Democratic Socialists,Some,Frightening,Few
nation=killadonia,The Grand Republic of Killadonia,Civil Rights Lovefest,Superb,Frightening,Widely Abused
nation=the_voltarum,The Trenchant Order of The Voltarum,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=florenzina,The Wartime Luddite Government of Florenzina,Democratic Socialists,Good,Frightening,Very Good
nation=dingbats,The Most Handsome Array of Dingbats,Civil Rights Lovefest,Frightening,Frightening,Corrupted
nation=sinovieta,The Constitutional Khaganate of Sinovieta,Inoffensive Centrist Democracy,Excellent,Frightening,Excellent
nation=milostein,The Kingdom of Milostein,Democratic Socialists,Excellent,Frightening,Good
nation=minafederal,The Federation of MinaFederal,Authoritarian Democracy,Outlawed,Frightening,Some
nation=tsvetania,The Empire of Tsvetania,Civil Rights Lovefest,World Benchmark,Frightening,World Benchmark
nation=sarong-and-saright,The United Queendom of Sarong-and-Saright,Mother Knows Best State,Very Good,Frightening,Outlawed
nation=blon_gre,The Economic and Political Union of Blon Gre,Civil Rights Lovefest,Excessive,Frightening,Widely Abused
nation=umeria,The Content Peoples of Umeria,Civil Rights Lovefest,Superb,Frightening,Excessive
nation=libertarian_communist_planets,The United Federation of Libertarian Communist Planets,Left-wing Utopia,Excessive,Frightening,Superb
nation=the_peoples_republic_of_kent,The Theocracy of The Peoples Republic of Kent,Authoritarian Democracy,Some,Frightening,Average
nation=crysato,The Free Land of Crysato,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=dessambra,The Queendom of DeSsambra,Corrupt Dictatorship,Good,Imploded,Few
nation=zeontarg,The Irn-Bru Guzzling People of Zeontarg,Father Knows Best State,Excellent,Very Strong,Few
nation=ceden,The Republic of Ceden,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=kyrizstanislav,The Collective Republic of Kyrizstanislav,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=the_foxes_swamp,The Rogue Nation of The Foxes Swamp,Democratic Socialists,Good,All-Consuming,Excellent
nation=sterkspruit,The Dynasty of Sterkspruit,Left-Leaning College State,Superb,Frightening,Very Good
nation=future_cascadia,The Republic of Future Cascadia,Democratic Socialists,Very Good,Frightening,Good
nation=canaltia,The Sarcasm Tag of Canaltia,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=unger_under_over,The Free Land of Unger under over,Left-wing Utopia,Superb,Frightening,Superb
nation=stratusfear,The Nomadic Peoples of Stratusfear,Left-wing Utopia,World Benchmark,Frightening,World Benchmark
nation=and_stay_down,The Oppressed Peoples of And stay down,Inoffensive Centrist Democracy,Very Good,Frightening,Some
nation=utopian_archive,The Community Wealth of Utopian Archive,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=neldessica,The Republic of Neldessica,Democratic Socialists,Below Average,Fragile,Good
nation=chip_skylark,The Commonwealth of Chip Skylark,Scandinavian Liberal Paradise,Excellent,Frightening,Very Good
nation=pabloluka,The Real Deal of Pabloluka,Anarchy,Superb,Frightening,Superb
nation=rommanda,The Holy Empire of Rommanda,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=the_black_forrest,The Kingdom of The Black Forrest,Inoffensive Centrist Democracy,Excellent,Powerhouse,Excellent
nation=banderi,The Confederacy of Banderi,Tyranny by Majority,Unheard Of,Frightening,Superb
nation=scandaland,The Constitutional Monarchy of Scandaland,Scandinavian Liberal Paradise,Superb,Frightening,Average
nation=kirkensis,The Republic of Kirkensis,Left-wing Utopia,Superb,Frightening,Superb
nation=gambella,The People's Republic of Gambella,Inoffensive Centrist Democracy,Very Good,Frightening,Good
nation=sutland_rep,The People's Republic of Sutland rep,New York Times Democracy,Excellent,Powerhouse,Superb
nation=redman4933,The Paradise of Redman4933,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=southerly,The Republic of Southerly,Left-Leaning College State,Superb,Frightening,Excellent
nation=elevation,The United States of Elevation,Democratic Socialists,Good,Frightening,Excellent
nation=ikv_nemesis,The Klingon Imperium of IKV Nemesis,Left-Leaning College State,Superb,Frightening,Good
nation=aeternabilis,The Plebeian Republic of Aeternabilis,Left-wing Utopia,Superb,Frightening,Superb
nation=rust,The Rogue Nation of Rust,Left-wing Utopia,World Benchmark,Powerhouse,Superb
nation=rileyapolis,The Provisional Government of Rileyapolis,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=wobbegong,The Paramilitary Republic of Wobbegong,Inoffensive Centrist Democracy,Excellent,Frightening,Excellent
nation=inner_mations_aststan,The Confederation of Inner Mations Aststan,Scandinavian Liberal Paradise,Excellent,Frightening,Very Good
nation=northern_african_sahara,The Union of Northern African Sahara,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=yestel,The Empire of Yestel,Liberal Democratic Socialists,Excellent,Frightening,Excellent
nation=canadian_penguins,The Canada of Canadian Penguins,New York Times Democracy,Very Good,Frightening,Excellent
nation=metacrisis,The Time Lords of Metacrisis,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=red_dome,The Colony of Red Dome,Democratic Socialists,Good,All-Consuming,Excellent
nation=anollasia,The Peaceful Republic of Anollasia,New York Times Democracy,Excellent,Frightening,Superb
nation=slyland,The Community of SlyLand,Democratic Socialists,Average,Fair,Below Average
nation=samuelstani,The Mercantile Coalition League of Samuelstani,Father Knows Best State,Average,Frightening,Rare
nation=frenequesta,The Scientific Collectives of Frenequesta,Left-wing Utopia,Excessive,Frightening,Superb
nation=bautizar,The Kingdom of Bautizar,Inoffensive Centrist Democracy,Very Good,Frightening,Good
nation=kke_greece,The People's Republic of KKE_Greece,Democratic Socialists,Very Good,All-Consuming,Average
nation=farnhamia,The Serenìsima Repùblica of Farnhamia,Left-Leaning College State,Excellent,Frightening,Very Good
nation=the_salaxalans,The Potato-Poet of The Salaxalans,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=the_eldar_empire,The SubspaceRealm of The Eldar Empire,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=novo_wagondia,The Imperio Constitucional of Novo Wagondia,Civil Rights Lovefest,Frightening,Frightening,Corrupted
nation=ivetnia,The Five Fingered Discount of Ivetnia,Democratic Socialists,Good,Frightening,Good
nation=kyldellian_skyland,The Third Social Alliance of Kyldellian Skyland,Democratic Socialists,Average,Frightening,Very Good
nation=fallowat,The Holy Empire of Fallowat,Inoffensive Centrist Democracy,Very Good,All-Consuming,Excellent
nation=south_pacific_republic,The Free Republic of South Pacific Republic,New York Times Democracy,Excellent,Frightening,Excessive
nation=shugeria,The Preservatory of Shugeria,Iron Fist Socialists,World Benchmark,Frightening,Few
nation=repitilysia,The Drakken Empire of Repitilysia,Civil Rights Lovefest,Superb,Frightening,Superb
nation=gamhound,The United Provinces of Gamhound,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=torkvale,The Federal Republic of Torkvale,Left-wing Utopia,World Benchmark,Frightening,Excessive
nation=the_ferret_lands,The Free Land of The Ferret Lands,Democratic Socialists,Below Average,Frightening,Some
nation=british_brittany,The Dominion of British Brittany,Left-wing Utopia,World Benchmark,Frightening,Excellent
nation=king_rankmore,The Kingdom of King Rankmore,Inoffensive Centrist Democracy,Some,Frightening,Average
nation=puddeln,The Protectorate of Puddeln,Democratic Socialists,Some,Frightening,Average
nation=heiis_an_rayn,The Crystal Gardens of Heiis an Rayn,Liberal Democratic Socialists,Very Good,Developing,Superb
nation=aristeme,The Ivalicean Realm in Exile of Aristeme,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=slithen,The Empire of Slithen,Left-wing Utopia,Excellent,Frightening,Superb
nation=ribery,The Republic of Ribery,Democratic Socialists,Very Good,Frightening,Excellent
nation=winklebottom,The Federal Republic of Winklebottom,Liberal Democratic Socialists,Excellent,Frightening,World Benchmark
nation=soft_fuzzy_things,The Empire of Soft Fuzzy Things,Inoffensive Centrist Democracy,Excellent,Imploded,Excellent
nation=bears_armed,The Free Bears of Bears Armed,Civil Rights Lovefest,Superb,Frightening,Excessive
nation=post_war_america,The Socialist Commonwealth of Post War America,Left-wing Utopia,Excessive,Frightening,Superb
nation=san_jose_state_university,The Student Body of San Jose State University,Inoffensive Centrist Democracy,Average,Frightening,Some
nation=trackeendy,The Democratic Kingdom of Trackeendy,New York Times Democracy,Good,Frightening,Superb
nation=champaign,The Tribal Democratic Union of Champaign,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=new_quanta,The Luminous Republic of New Quanta,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=skillcrossbones,The People's Republic of SkillCrossbones,Democratic Socialists,Excellent,Frightening,Excellent
nation=forostar,The Empire of Forostar,Father Knows Best State,Good,Frightening,Rare
nation=chocolate_fishies,The Alien Invasion of Chocolate Fishies,Left-Leaning College State,Excellent,Frightening,Good
nation=akeland,The Free Land of Akeland,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=absentia,The Ongoing State of Absentia,Inoffensive Centrist Democracy,Very Good,Frightening,Below Average
nation=bonum_locum,The United Socialist States of Bonum Locum,Left-wing Utopia,Excessive,Frightening,Excessive
nation=vorin,The Grand Duchydom of Vorin,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=better_indonesia,The Republic of Better Indonesia,Democratic Socialists,Very Good,Frightening,Excellent
nation=sakkra,The Herpetological Empire of Sakkra,New York Times Democracy,Excellent,Frightening,Superb
nation=thorvel,The Queendom of Thorvel,Conservative Democracy,Some,Frightening,Superb
nation=lislandia,The Equatorial Bulge of Lislandia,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=tawuraari,The Democratic Republic of Tawuraari,Democratic Socialists,Excellent,Frightening,Very Good
nation=emerie,The Violet Duchy of Emerie,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=rodelnia,The Libertan-Anarchist Assembly of Rodelnia,Left-Leaning College State,Excessive,Frightening,Very Good
nation=kleinekatzen,The Mighty Paws of Kleinekatzen,Father Knows Best State,Below Average,Frightening,Few
nation=athenalion,The Athene Acropolis of Athenalion,Civil Rights Lovefest,Superb,Frightening,Superb
nation=ghant,The Empire of Ghant,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=frennierstan,The Republic of Frennierstan,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=atherha,The Tree-Licking Peoples of Atherha,Inoffensive Centrist Democracy,Good,Imploded,Very Good
nation=haha458,The Republic of Haha458,Inoffensive Centrist Democracy,Some,Frightening,Excellent
nation=soem,The Lucky Golden Holey People of Soem,Civil Rights Lovefest,World Benchmark,Frightening,Excellent
nation=west_sylvania,The Into Nordic of West Sylvania,Civil Rights Lovefest,Superb,Reasonable,Superb
nation=united_socialist_republics_of_lan,The Union of United Socialist Republics of LAN,Democratic Socialists,Excellent,Developing,Below Average
nation=edible_plywood,The Forested Republic of Edible Plywood,Inoffensive Centrist Democracy,Very Good,Thriving,Good
nation=scirelibertas,The Armed Republic of Scirelibertas,Democratic Socialists,Very Good,Frightening,Few
nation=stragalestranspets,The Empire of Stragalestranspets,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=ptarmigans,The Optimistic Republic of Ptarmigans,Inoffensive Centrist Democracy,Average,Frightening,Average
nation=nostalgia_13,The Free Land of Nostalgia 13,Left-wing Utopia,Excellent,Frightening,Superb
nation=siwale,The Republic of Siwale,Left-wing Utopia,World Benchmark,Frightening,World Benchmark
nation=sadakoyama,The Chronosynclastic Infundibulm of Sadakoyama,Civil Rights Lovefest,Superb,Frightening,Superb
nation=tarper,The Federal Republic of Tarper,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=the_rhein_states,The E-Democracy of The Rhein States,Civil Rights Lovefest,Excellent,Frightening,World Benchmark
nation=limited_creativity,The Innovation Graveyard of Limited Creativity,Tyranny by Majority,Unheard Of,Struggling,Superb
nation=diplomatic_territories,The East Asian Commune of Diplomatic Territories,Left-wing Utopia,Frightening,Frightening,Excessive
nation=sneaky_bastards,The Defensive Pacifist Nation of Sneaky Bastards,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=tennis_botha,The Protectorate of Tennis Botha,Liberal Democratic Socialists,Excellent,Frightening,Excessive
nation=demoness,The Dragon's Realm of Demoness,Anarchy,Frightening,Frightening,World Benchmark
nation=the_campbell_nation,The Peoples Federation of The Campbell Nation,Libertarian Police State,Superb,Frightening,Unheard Of
nation=alelusia,The Democratic Republic of Alelusia,Left-wing Utopia,Superb,Frightening,Widely Abused
nation=piedra_negra,The Pirates Cove of Piedra Negra,Inoffensive Centrist Democracy,Very Good,Frightening,Below Average
nation=the_holy_empire_of_amxbx,The Gay Space Communists of The Holy Empire of Amxbx,Left-wing Utopia,Superb,Frightening,Superb
nation=wisconsota,The Deluded Hypocrisy of Wisconsota,New York Times Democracy,Excellent,Good,World Benchmark
nation=cosie,The Island Republic of Cosie,Civil Rights Lovefest,World Benchmark,Frightening,World Benchmark
nation=chizra,The Militant Theocracy of Chizra,Psychotic Dictatorship,Outlawed,Basket Case,Outlawed
nation=korhal_i,The Empire of Korhal I,Left-wing Utopia,Superb,Frightening,Superb
nation=tyronian_socialist_state,The Flebeist Empire of Tyronian Socialist State,Scandinavian Liberal Paradise,Excellent,Frightening,Very Good
nation=kriov,The Glorious and Serene Harmony of Kriov,Left-Leaning College State,Superb,Frightening,Excellent
nation=victoriaans_nederlands,The Heerlijke Opperheerschappij of Victoriaans Nederlands,Democratic Socialists,Good,Frightening,Excellent
nation=sogrado,The Empire of Sogrado,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=german_nightmare,The Peaceful Totalitarian Empire of German Nightmare,Democratic Socialists,Very Good,Frightening,Very Good
nation=alexein,The Empire of Alexein,Left-Leaning College State,Superb,Frightening,Average
nation=almira,The Divine Empire of Almira,Inoffensive Centrist Democracy,Excellent,Frightening,Excellent
nation=abiswashyo-bhumi,The Borderlands of Abiswashyo-bhumi,Civil Rights Lovefest,Superb,Frightening,Superb
nation=koda-land,The Sultanate of Koda-Land,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=kjanu,The Democratic Socialist State of Kjanu,Left-wing Utopia,World Benchmark,Frightening,World Benchmark
nation=vewri,The Holy Empire of Vewri,Corrupt Dictatorship,Some,Frightening,Outlawed
nation=nya_varlden,The Nya Världen of Nya Varlden,Scandinavian Liberal Paradise,Excellent,Fragile,Excellent
nation=ap0calypse,The Self-Proclaimed Empire of AP0CALYPSE,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=beepee,The Tastiest Parts of Beepee,Democratic Socialists,Very Good,Frightening,Good
nation=the_solar_system_scope,The Floofy Foxes of The Solar System Scope,New York Times Democracy,Very Good,Frightening,Superb
nation=jute,The Community of Jute,Left-wing Utopia,Superb,Frightening,Excellent
nation=eaerlann,The Kingdom of Eaerlann,Inoffensive Centrist Democracy,Good,Good,Good
nation=tyrrenian_kingdom,The Constitutional Monarchy of Tyrrenian Kingdom,Civil Rights Lovefest,World Benchmark,Frightening,Excessive
nation=auravel,The Realm of Auravel,Left-wing Utopia,Excellent,Frightening,Superb
nation=oatopia,The Banana Republic of Oatopia,Left-wing Utopia,Superb,Frightening,Excessive
nation=yogxzark,The Continuum of Yogxzark,Father Knows Best State,Average,Frightening,Outlawed
nation=octorepa,The Nomadic Peoples of Octorepa,Libertarian Police State,World Benchmark,Frightening,Few
nation=shinasania,The Empire of Shinasania,Father Knows Best State,Some,Frightening,Rare
nation=vastalon,The Federated Republic of Vastalon,Liberal Democratic Socialists,Good,Frightening,Excellent
nation=minote,The Kingdom of Minote,Left-Leaning College State,Excellent,All-Consuming,Some
