nation=dekks,The Ego-Posadist Utopia of Dekks,Corporate Police State,Rare,Frightening,Rare
nation=orange_creek,The Machine Empire of Orange Creek,Psychotic Dictatorship,Some,Frightening,Rare
nation=isla_vista,The Godless Mercantile Nexus of Isla Vista,Compulsory Consumerist State,Average,Frightening,Few
nation=free_krym,The Soviet Socialist Republic of Free Krym,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=franchina,The United Socialist Alliance of Franchina,Psychotic Dictatorship,Unheard Of,Frightening,Rare
nation=nomeriad,The Kingdom of Nomeriad,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=jordan_pitts,The Theocratic Empire of Jordan Pitts,Iron Fist Consumerists,Few,Frightening,Rare
nation=alexander_the_magnus,The Intergalatic Imperial Empire of Alexander the Magnus,Corporate Police State,Unheard Of,Frightening,Rare
nation=the_navy_blue,The Federated Socialist States of The Navy Blue,Psychotic Dictatorship,Rare,Frightening,Outlawed
nation=the_holy_hina_empire,The United Socialist States of The Holy Hina Empire,Iron Fist Consumerists,Rare,Frightening,Rare
nation=lasgana_island,The Three panels of Lasgana island,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=logangrad,The Psychotic States of Logangrad,Psychotic Dictatorship,Outlawed,Powerhouse,Unheard Of
nation=the_united_federation_of_terrans,The Statocracy of The United Federation of Terrans,Iron Fist Consumerists,Unheard Of,All-Consuming,Rare
nation=squandaland,The Dominion of Squandaland,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=the_new_chinese_states,The Genetic Realm of The New Chinese States,Capitalist Paradise,Good,Frightening,Average
nation=hardonius,The Wülfsreich of Hardonius,Corporate Police State,Rare,Frightening,Unheard Of
nation=the_iron_stars,The Elder Empire of The Iron Stars,Inoffensive Centrist Democracy,Some,Frightening,Few
nation=dictadeus,The Holy Empire of Dictadeus,Father Knows Best State,Some,Frightening,Outlawed
nation=upska,The Laboratories of Upska,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=kingdinium,The Dominion of Kingdinium,Iron Fist Consumerists,Few,Frightening,Rare
nation=politiania,The Federation of Politiania,Father Knows Best State,Average,Frightening,Rare
nation=badan_federation,The Dictatorship of Badan Federation,Corrupt Dictatorship,Some,Frightening,Outlawed
nation=ever_dark,The Empire of Ever dark,Iron Fist Consumerists,Some,Frightening,Unheard Of
nation=arumba,The Holy Empire of Arumba,Corrupt Dictatorship,Some,Frightening,Few
nation=death_or_life,The Love of Death or Life,Father Knows Best State,Some,Frightening,Unheard Of
nation=oldamerica,The United Fascist States of OldAmerica,Inoffensive Centrist Democracy,Very Good,Frightening,Below Average
nation=the_happy_civilians,The Free and Holy Republic of The Happy Civilians,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=sween,The Holy Empire of Sween,Iron Fist Consumerists,Few,Frightening,Outlawed
nation=humbledonia,The Democratic Republic of Humbledonia,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=the_peoples_collective_republic,The Dictatorship of The Peoples Collective Republic,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=jezabelstien,The Unified Provinces of Jezabelstien,Corrupt Dictatorship,Some,Frightening,Outlawed
nation=new_scottika,The Empire of New Scottika,Father Knows Best State,Below Average,Frightening,Few
nation=new_makasta,The United Peoples Democratic RE of New Makasta,Iron Fist Consumerists,Outlawed,Frightening,Rare
nation=supreme_authority,The Dominion of Supreme Authority,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=9003,The Nation formally by the name of 9003,Father Knows Best State,Good,Frightening,Unheard Of
nation=the_alperian_union,The Greater Territory of The Alperian Union,Father Knows Best State,Good,Frightening,Outlawed
nation=malororia,The Awesomly Awesome Collective of Malororia,Iron Fist Consumerists,Rare,Frightening,Unheard Of
nation=hun_land,The Hunnic Empire of Hun Land,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=war_and_oppression,The Rogue Nation of War and Oppression,Psychotic Dictatorship,Outlawed,Reasonable,Outlawed
nation=task_force_z,The Christmas Colony of Task Force Z,Psychotic Dictatorship,Unheard Of,Frightening,Unheard Of
nation=socialist_republic_of_andrew,The Empire of Socialist Republic of Andrew,Inoffensive Centrist Democracy,Good,Frightening,Some
nation=the_kyrgz,The Communist Confederacy of The Kyrgz,Iron Fist Consumerists,Rare,Frightening,Rare
nation=geckocidron,The Necropolis Tyranny of Geckocidron,Iron Fist Consumerists,Few,Frightening,Unheard Of
nation=the_state_of_communism,The Oceanic Superstate of The State of Communism,Iron Fist Consumerists,Rare,Frightening,Rare
nation=crimean_communist_union,The Glorious Socialist State of Crimean Communist Union,Iron Fist Consumerists,Few,Frightening,Outlawed
nation=ballardtopia,The Holy empire of Ballardtopia,Iron Fist Consumerists,Rare,Frightening,Unheard Of
nation=the_world_of_ares,The Fact Is Marble Is Queen of The World of Ares,Corrupt Dictatorship,Very Good,Frightening,Unheard Of
nation=darkmen,The Kingdom of Darkmen,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=riksland,The Polluted Glowing Wasteland of Riksland,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=lessoni,The AnarchoIdiotism of Lessoni,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=mank_aike,The State of Mank Aike,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=look_at_me,The Zombie Nukers of Look at me,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=elcar,The Republic of Elcar,Iron Fist Consumerists,Some,Frightening,Unheard Of
nation=the_chuck,The Armed Republic of The Chuck,Capitalizt,Excellent,Frightening,Very Good
nation=p0rtvgal,The Hyper-Fascist Catgirl Empire of P0RTVGAL,Corrupt Dictatorship,Below Average,Frightening,Rare
nation=lanorth,The United Kingdoms of Lanorth,Iron Fist Consumerists,Some,Frightening,Rare
nation=the_glorious_empire,The Harkonnen Dominions of The Glorious Empire,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=zamira,The Democratic Republic of Zamira,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=a_horde_of_demons,The Infernal Host of A Horde of Demons,Compulsory Consumerist State,Good,Frightening,Rare
